Quantity,UnitPrice,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,IsWeekend,PricePerItem,CartFillRatio,CustomerOrderCount,HasCoupon,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_FREESHIP,CouponCode_NONE,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
2,407.79,3,815.58,5,2,0,271.86,0.6666666666666666,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
5,173.65,9,868.25,5,2,0,96.47222222222223,0.5555555555555556,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
4,249.07,5,996.28,1,1,0,199.256,0.8,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4,434.85,4,1739.4,3,5,1,434.85,1.0,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,436.77,5,436.77,8,5,1,87.354,0.2,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,572.13,4,572.13,12,4,0,143.0325,0.25,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,583.07,6,2332.28,6,5,1,388.71333333333337,0.6666666666666666,2,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
5,468.51,9,2342.55,4,3,0,260.28333333333336,0.5555555555555556,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2,423.88,7,847.76,8,4,0,121.10857142857142,0.2857142857142857,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4,663.67,7,2654.68,11,5,1,379.23999999999995,0.5714285714285714,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
4,309.91,5,1239.64,6,6,1,247.92800000000003,0.8,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,542.07,6,542.07,3,1,0,90.34500000000001,0.16666666666666666,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2,399.32,6,798.64,9,1,0,133.10666666666665,0.3333333333333333,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2,238.25,7,476.5,10,6,1,68.07142857142857,0.2857142857142857,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2,182.4,5,364.8,2,5,1,72.96000000000001,0.4,1,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,65.07,4,130.14,11,5,1,32.535,0.5,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2,600.57,3,1201.14,3,5,1,400.38000000000005,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
5,90.92,9,454.6,9,0,0,50.51111111111111,0.5555555555555556,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5,362.46,6,1812.3,11,0,0,302.05,0.8333333333333334,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3,55.01,7,165.03,10,4,0,23.575714285714287,0.42857142857142855,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
3,404.62,6,1213.86,3,0,0,202.30999999999997,0.5,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4,654.79,9,2619.16,7,3,0,291.0177777777778,0.4444444444444444,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,637.79,9,2551.16,4,1,0,283.4622222222222,0.4444444444444444,1,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
4,540.33,6,2161.32,2,4,0,360.22,0.6666666666666666,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
5,208.17,6,1040.85,2,3,0,173.475,0.8333333333333334,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,338.31,3,338.31,6,1,0,112.77,0.3333333333333333,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
3,139.45,8,418.35,4,0,0,52.29375,0.375,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4,655.18,5,2620.72,11,4,0,524.144,0.8,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
4,512.75,8,2051.0,3,6,1,256.375,0.5,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4,160.49,8,641.96,7,2,0,80.245,0.5,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3,99.9,8,299.7,5,4,0,37.4625,0.375,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,345.01,6,690.02,5,6,1,115.00333333333333,0.3333333333333333,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,65.95,5,65.95,1,2,0,13.190000000000001,0.2,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
4,463.04,9,1852.16,2,3,0,205.79555555555555,0.4444444444444444,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,297.71,7,595.42,4,1,0,85.05999999999999,0.2857142857142857,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
5,107.48,9,537.4,1,2,0,59.71111111111111,0.5555555555555556,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5,638.8,10,3194.0,6,2,0,319.4,0.5,1,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2,493.88,7,987.76,2,2,0,141.10857142857142,0.2857142857142857,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4,301.17,6,1204.68,12,1,0,200.78,0.6666666666666666,1,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,278.66,2,278.66,1,5,1,139.33,0.5,1,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1,287.46,3,287.46,9,0,0,95.82,0.3333333333333333,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,583.99,2,583.99,5,3,0,291.995,0.5,1,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3,468.74,4,1406.22,5,1,0,351.555,0.75,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1,30.54,1,30.54,12,5,1,30.54,1.0,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
5,408.73,10,2043.65,10,4,0,204.365,0.5,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
4,126.89,9,507.56,11,5,1,56.39555555555555,0.4444444444444444,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2,57.07,3,114.14,6,4,0,38.04666666666667,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,557.41,4,1672.23,7,5,1,418.0575,0.75,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3,448.9,7,1346.7,12,0,0,192.3857142857143,0.42857142857142855,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4,549.76,4,2199.04,10,1,0,549.76,1.0,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
3,132.48,4,397.44,2,5,1,99.36,0.75,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5,489.37,8,2446.85,5,5,1,305.85625,0.625,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5,66.31,7,331.55,5,5,1,47.364285714285714,0.7142857142857143,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2,434.3,7,868.6,7,6,1,124.08571428571429,0.2857142857142857,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4,153.09,4,612.36,10,2,0,153.09,1.0,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
5,91.67,9,458.35,5,0,0,50.92777777777778,0.5555555555555556,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
4,275.28,9,1101.12,10,0,0,122.34666666666665,0.4444444444444444,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2,139.95,5,279.9,4,0,0,55.98,0.4,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,148.72,7,446.16,7,5,1,63.737142857142864,0.42857142857142855,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2,563.06,6,1126.12,12,5,1,187.68666666666664,0.3333333333333333,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,625.51,1,625.51,12,3,0,625.51,1.0,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
4,152.29,6,609.16,8,2,0,101.52666666666666,0.6666666666666666,1,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
5,231.82,6,1159.1,6,4,0,193.1833333333333,0.8333333333333334,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,150.17,1,150.17,1,6,1,150.17,1.0,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3,70.93,5,212.79,6,3,0,42.558,0.6,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3,361.39,8,1084.17,6,3,0,135.52125,0.375,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5,670.48,5,3330.4075,7,0,0,666.0815,1.0,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,359.99,5,359.99,7,1,0,71.998,0.2,1,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
5,674.04,7,3330.4075,2,1,0,475.7725,0.7142857142857143,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,283.16,6,1132.64,12,2,0,188.77333333333334,0.6666666666666666,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
5,260.53,5,1302.65,6,6,1,260.53000000000003,1.0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3,422.13,7,1266.39,4,5,1,180.91285714285715,0.42857142857142855,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
5,125.02,9,625.1,7,2,0,69.45555555555556,0.5555555555555556,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,198.51,5,198.51,4,1,0,39.702,0.2,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
4,224.75,7,899.0,3,1,0,128.42857142857142,0.5714285714285714,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3,205.86,4,617.58,3,0,0,154.395,0.75,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
1,18.2,4,18.2,12,4,0,4.55,0.25,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3,502.77,8,1508.31,5,0,0,188.53875,0.375,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
5,305.49,10,1527.45,11,2,0,152.745,0.5,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2,236.33,3,472.66,4,2,0,157.55333333333334,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
5,521.25,8,2606.25,4,6,1,325.78125,0.625,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,167.15,5,167.15,9,0,0,33.43,0.2,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
5,466.42,5,2332.1,6,1,0,466.41999999999996,1.0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,527.57,3,527.57,2,6,1,175.85666666666668,0.3333333333333333,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
3,623.34,3,1870.02,3,3,0,623.34,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
5,501.26,10,2506.3,12,3,0,250.63000000000002,0.5,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1,655.09,6,655.09,12,4,0,109.18166666666667,0.16666666666666666,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,264.79,5,1059.16,2,5,1,211.83200000000002,0.8,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
3,359.73,7,1079.19,3,2,0,154.17000000000002,0.42857142857142855,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,465.33,2,465.33,11,3,0,232.665,0.5,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,54.41,6,108.82,6,5,1,18.136666666666667,0.3333333333333333,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,64.66,4,64.66,2,5,1,16.165,0.25,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
5,173.96,8,869.8,8,3,0,108.725,0.625,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,630.82,5,630.82,3,4,0,126.16400000000002,0.2,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,693.41,4,693.41,7,1,0,173.3525,0.25,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
3,433.33,4,1299.99,6,1,0,324.9975,0.75,1,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
5,374.58,10,1872.9,5,5,1,187.29000000000002,0.5,1,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
5,408.56,8,2042.8,7,5,1,255.35,0.625,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2,183.67,3,367.34,4,6,1,122.44666666666666,0.6666666666666666,1,1,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,606.57,5,2426.28,6,4,0,485.25600000000003,0.8,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
4,589.57,8,2358.28,6,3,0,294.785,0.5,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
5,659.85,9,3299.25,6,5,1,366.5833333333333,0.5555555555555556,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4,206.84,5,827.36,6,1,0,165.472,0.8,1,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5,113.87,6,569.35,5,4,0,94.89166666666667,0.8333333333333334,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5,628.74,9,3143.7,11,4,0,349.29999999999995,0.5555555555555556,1,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,678.38,4,678.38,2,4,0,169.595,0.25,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,602.24,8,1806.72,2,4,0,225.84,0.375,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5,658.77,10,3293.85,4,3,0,329.385,0.5,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3,271.02,6,813.06,5,0,0,135.51,0.5,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,375.25,9,1876.25,12,6,1,208.47222222222223,0.5555555555555556,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
1,312.11,4,312.11,5,5,1,78.0275,0.25,1,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
5,307.76,9,1538.8,1,3,0,170.97777777777776,0.5555555555555556,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
3,483.53,4,1450.59,2,4,0,362.6475,0.75,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3,341.15,4,1023.45,1,0,0,255.8625,0.75,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1,571.9,1,571.9,9,0,0,571.9,1.0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4,95.03,8,380.12,1,3,0,47.515,0.5,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
5,201.22,6,1006.1,8,3,0,167.68333333333334,0.8333333333333334,1,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,260.26,5,260.26,7,0,0,52.052,0.2,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5,64.5,8,322.5,2,3,0,40.3125,0.625,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
3,297.67,6,893.01,9,5,1,148.835,0.5,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
4,331.9,5,1327.6,4,5,1,265.52,0.8,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1,191.76,1,191.76,6,2,0,191.76,1.0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
4,263.09,8,1052.36,1,3,0,131.545,0.5,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
4,393.8,7,1575.2,1,4,0,225.02857142857144,0.5714285714285714,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3,553.57,4,1660.71,11,6,1,415.1775,0.75,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
5,191.63,6,958.15,10,1,0,159.69166666666666,0.8333333333333334,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,93.02,4,93.02,4,4,0,23.255,0.25,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2,39.53,3,79.06,6,3,0,26.353333333333335,0.6666666666666666,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,633.97,7,1901.91,12,3,0,271.7014285714286,0.42857142857142855,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4,697.5,7,2790.0,12,6,1,398.57142857142856,0.5714285714285714,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
5,508.69,10,2543.45,7,4,0,254.34499999999997,0.5,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,527.46,3,1054.92,1,3,0,351.64000000000004,0.6666666666666666,1,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,627.2,1,627.2,2,2,0,627.2,1.0,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1,75.01,3,75.01,7,6,1,25.003333333333334,0.3333333333333333,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
5,529.55,10,2647.75,7,2,0,264.775,0.5,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
3,127.41,7,382.23,4,4,0,54.604285714285716,0.42857142857142855,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5,287.13,10,1435.65,12,4,0,143.565,0.5,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1,427.06,1,427.06,9,3,0,427.06,1.0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
5,53.93,7,269.65,9,2,0,38.521428571428565,0.7142857142857143,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5,423.93,5,2119.65,1,6,1,423.93,1.0,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
4,160.22,9,640.88,9,5,1,71.2088888888889,0.4444444444444444,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,538.68,6,538.68,4,2,0,89.77999999999999,0.16666666666666666,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
5,337.38,5,1686.9,4,6,1,337.38,1.0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,620.21,1,620.21,11,6,1,620.21,1.0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2,99.1,6,198.2,3,3,0,33.03333333333333,0.3333333333333333,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
4,451.97,7,1807.88,1,6,1,258.2685714285714,0.5714285714285714,1,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
4,66.1,9,264.4,12,6,1,29.377777777777776,0.4444444444444444,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
4,547.32,8,2189.28,8,6,1,273.66,0.5,1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
3,412.53,6,1237.59,1,2,0,206.265,0.5,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
5,84.13,9,420.65,6,2,0,46.73888888888889,0.5555555555555556,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2,518.23,5,1036.46,1,3,0,207.292,0.4,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
2,39.51,5,79.02,6,2,0,15.803999999999998,0.4,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
5,133.01,10,665.05,4,4,0,66.505,0.5,1,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,118.8,6,118.8,10,6,1,19.8,0.16666666666666666,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
2,139.57,4,279.14,5,6,1,69.785,0.5,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,184.15,5,184.15,4,6,1,36.83,0.2,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2,644.05,5,1288.1,7,1,0,257.62,0.4,1,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
